,title,publisher,release_date,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Released on PS2
24539,Family Party: 30 Great Games Outdoor Fun,D3 Publisher,2009-09-29,Wii,Misc,0.14,0.01,0.0,0.01,0.16,False
24541,Yu-Gi-Oh! 5D's: Duel Transer,Konami,2010-12-07,Wii,Strategy,0.11,0.02,0.02,0.01,0.16,False
24546,Power Rangers Double Pack,THQ,2005-03-22,GBA,Action,0.11,0.04,0.0,0.0,0.16,False
24549,Mugen Souls,NIS America,2012-09-30,PS3,Role-Playing,0.04,0.03,0.08,0.01,0.16,False
24550,James Noir's Hollywood Crimes,Ubisoft,2011-11-01,3DS,Adventure,0.07,0.07,0.0,0.02,0.15,False
24552,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,Syscom,1998-08-06,PS,Misc,0.0,0.0,0.15,0.01,0.16,False
24553,FIFA Soccer 97,EA Sports,1996-11-30,PS,Sports,0.09,0.06,0.0,0.01,0.16,False
24554,Just Sing!,Conspiracy Entertainment,2010-06-22,DS,Misc,0.14,0.01,0.0,0.01,0.16,False
24560,Darksiders II,THQ,2012-11-18,PS3,Action,0.35,0.37,0.01,0.14,0.86,False
24561,Darksiders II,THQ,2012-11-18,X360,Action,0.45,0.28,0.0,0.07,0.8,False
24562,Darksiders II,THQ,2012-11-18,PS4,Action,0.09,0.1,0.0,0.04,0.22,False
24563,Darksiders II,THQ,2012-11-18,WiiU,Action,0.07,0.07,0.0,0.01,0.16,False
24564,Darksiders II,THQ,2012-11-18,PC,Action,0.03,0.1,0.0,0.03,0.16,False
24565,Darksiders II,THQ,2012-11-18,XOne,Action,0.03,0.02,0.0,0.01,0.06,False
24567,Psychic Force,Acclaim Entertainment,1996-10-03,PS,Fighting,0.01,0.01,0.13,0.01,0.16,False
24568,Castlevania: Lords of Shadow - Mirror of Fate,Konami Digital Entertainment,2013-03-05,3DS,Action,0.04,0.07,0.03,0.01,0.15,False
24573,Trigger Man,Crave Entertainment,2004-10-05,PS2,Shooter,0.08,0.06,0.0,0.02,0.16,True
24574,Trigger Man,Crave Entertainment,2004-10-05,XB,Shooter,0.03,0.01,0.0,0.0,0.05,False
24575,Trigger Man,Crave Entertainment,2004-10-05,GC,Shooter,0.01,0.0,0.0,0.0,0.02,False
24578,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,Namco Bandai,2008-02-07,PSP,Strategy,0.0,0.0,0.16,0.0,0.16,False
24579,Time Hollow,Konami,2008-09-23,DS,Adventure,0.03,0.01,0.11,0.0,0.16,False
24581,Medieval Games,Vir2L Studios,2009-10-20,Wii,Action,0.14,0.01,0.0,0.01,0.16,False
24595,Gundam Breaker 2,Namco Bandai Games,2014-12-18,PSV,Action,0.0,0.0,0.15,0.0,0.15,False
24596,Gundam Breaker 2,Namco Bandai Games,2014-12-18,PS3,Action,0.0,0.0,0.14,0.0,0.14,False
24599,Amped 3,2K Sports,2005-11-16,X360,Sports,0.13,0.02,0.0,0.01,0.16,False
24600,Bomberman Land Touch! 2,Hudson Entertainment,2008-01-29,DS,Puzzle,0.13,0.0,0.01,0.01,0.16,False
24603,MX 2002 Featuring Ricky Carmichael,THQ,2001-09-15,PS2,Racing,0.27,0.21,0.0,0.07,0.56,True
24604,MX 2002 Featuring Ricky Carmichael,THQ,2001-09-15,GBA,Racing,0.11,0.04,0.0,0.0,0.16,False
24605,MX 2002 Featuring Ricky Carmichael,THQ,2001-09-15,XB,Racing,0.1,0.03,0.0,0.0,0.13,False
24606,Halo Triple Pack,Microsoft Game Studios,2005-10-06,XB,Shooter,0.12,0.03,0.0,0.01,0.16,False
24612,My Baby 3 & Friends,Majesco,2010-10-12,DS,Simulation,0.13,0.02,0.0,0.01,0.16,False
24613,Sherlock Holmes vs. Jack the Ripper,DreamCatcher Interactive,2010-04-20,X360,Adventure,0.11,0.04,0.0,0.01,0.16,False
24614,Street Racer,Ubisoft,1996-10-31,PS,Racing,0.09,0.06,0.0,0.01,0.16,False
24615,Jurassic Park: The Game,Telltale Games,2011-11-15,X360,Action,0.15,0.0,0.0,0.01,0.16,False
24617,NBA 2K3,Sega,2002-10-07,PS2,Sports,0.51,0.4,0.0,0.13,1.05,True
24618,NBA 2K3,Sega,2002-10-07,XB,Sports,0.24,0.07,0.0,0.01,0.32,False
24619,NBA 2K3,Sega,2002-10-07,GC,Sports,0.12,0.03,0.0,0.0,0.16,False
24622,Monster House,THQ,2006-07-18,DS,Adventure,0.14,0.01,0.0,0.01,0.16,False
24623,Monster House,THQ,2006-07-18,PS2,Adventure,0.07,0.05,0.0,0.02,0.14,True
24624,Monster House,THQ,2006-07-18,GC,Adventure,0.11,0.03,0.0,0.0,0.14,False
24625,Monster House,THQ,2006-07-18,GBA,Adventure,0.06,0.02,0.0,0.0,0.09,False
24626,Solitaire Overload Plus,Telegames,2010-10-05,DS,Misc,0.16,0.0,0.0,0.01,0.17,False
24627,Black & Bruised,Majesco,2003-01-26,PS2,Fighting,0.08,0.06,0.0,0.02,0.16,True
24628,Black & Bruised,Majesco,2003-01-26,GC,Fighting,0.04,0.01,0.0,0.0,0.05,False
24629,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,Namco Bandai,2008-06-24,PSP,Fighting,0.14,0.0,0.0,0.01,0.16,False
24630,Take A Break's: Puzzle Master,Ubisoft,2009-11-13,DS,Puzzle,0.0,0.15,0.0,0.01,0.16,False
24631,Spyro: Shadow Legacy,Vivendi Games,2005-10-18,DS,Action,0.14,0.01,0.0,0.01,0.17,False
24632,Blitz: The League,Midway Games,2006-11-13,PS2,Sports,0.74,0.03,0.0,0.12,0.89,True
24633,Blitz: The League,Midway Games,2006-11-13,XB,Sports,0.4,0.11,0.0,0.02,0.53,False
24634,Blitz: The League,Midway Games,2006-11-13,X360,Sports,0.15,0.0,0.0,0.01,0.16,False
24635,.hack//G.U. Vol.2//Reminisce (jp sales),Namco Bandai,2007-05-08,PS2,Role-Playing,0.0,0.0,0.16,0.0,0.16,True
24639,Pro Baseball Spirits 2015,Konami Digital Entertainment,2015-03-26,PS3,Action,0.0,0.0,0.15,0.0,0.15,False
24640,Pro Baseball Spirits 2015,Konami Digital Entertainment,2015-03-26,PSV,Action,0.0,0.0,0.13,0.0,0.13,False
24641,Ghost in the Shell: Stand Alone Complex,Bandai,2004-11-08,PS2,Adventure,0.08,0.06,0.0,0.02,0.16,True
24642,Ghost in the Shell: Stand Alone Complex,Bandai,2004-11-08,PSP,Adventure,0.06,0.0,0.0,0.01,0.07,False
24643,Pillars of Eternity,Paradox Interactive,2017-08-29,PC,Role-Playing,0.0,0.01,0.0,0.0,0.02,False
24644,Ener-G: Dance Squad,Ubisoft,2008-10-21,DS,Sports,0.15,0.0,0.0,0.01,0.16,False
24645,TNA iMPACT!,Midway Games,2008-09-16,X360,Fighting,0.26,0.15,0.0,0.04,0.45,False
24646,TNA iMPACT!,Midway Games,2008-09-16,PS3,Fighting,0.22,0.12,0.0,0.06,0.41,False
24647,TNA iMPACT!,Midway Games,2008-09-16,PS2,Fighting,0.1,0.0,0.0,0.12,0.22,True
24648,TNA iMPACT!,Midway Games,2008-09-16,Wii,Fighting,0.14,0.01,0.0,0.01,0.16,False
24650,Battle Soccer: Field no Hasha,Banpresto,1992-12-11,SNES,Sports,0.0,0.0,0.16,0.0,0.16,False
24653,Scarface: Money. Power. Respect.,Sierra Entertainment,2006-10-08,PSP,Strategy,0.15,0.0,0.0,0.01,0.16,False
24656,FlatOut 2,Vivendi Games,2006-08-01,PS2,Racing,0.08,0.06,0.0,0.02,0.16,True
24657,FlatOut 2,Vivendi Games,2006-08-01,XB,Racing,0.03,0.01,0.0,0.0,0.04,False
24658,Custom Robo Arena,Nintendo,2007-03-19,DS,Fighting,0.02,0.02,0.12,0.0,0.17,False
24660,FIFA Soccer 96,EA Sports,1995-11-01,PS,Sports,0.09,0.06,0.0,0.01,0.16,False
24668,J-League Jikkyou Winning Eleven 2000,Konami,2000-06-29,PS,Sports,0.0,0.0,0.15,0.01,0.16,False
24669,Vegas Party,Storm City Games,2009-10-27,Wii,Misc,0.15,0.0,0.0,0.01,0.16,False
24670,Eve: The Lost One,Imagineer,1998-03-12,SAT,Adventure,0.0,0.0,0.16,0.0,0.16,False
24675,Disgaea 4: A Promise Unforgotten,NIS America,2020-12-31,PS3,Role-Playing,0.27,0.11,0.14,0.06,0.58,False
24676,Disgaea 4: A Promise Unforgotten,NIS America,2020-12-31,PSV,Role-Playing,0.04,0.04,0.08,0.02,0.18,False
24677,Konami Krazy Racers,Konami,2001-06-10,GBA,Racing,0.09,0.03,0.04,0.0,0.16,False
24678,Saturday Night Slam Masters,Capcom,1994-06-01,SNES,Fighting,0.0,0.0,0.16,0.0,0.16,False
24679,The Walking Dead: Season One,Telltale Games,2014-10-14,PS3,Adventure,0.4,0.25,0.03,0.11,0.79,False
24680,The Walking Dead: Season One,Telltale Games,2014-10-14,X360,Adventure,0.55,0.14,0.0,0.05,0.75,False
24681,The Walking Dead: Season One,Telltale Games,2014-10-14,PS4,Adventure,0.12,0.25,0.01,0.08,0.45,False
24682,The Walking Dead: Season One,Telltale Games,2014-10-14,PSV,Adventure,0.14,0.0,0.01,0.03,0.18,False
24683,The Walking Dead: Season One,Telltale Games,2014-10-14,XOne,Adventure,0.08,0.06,0.0,0.01,0.16,False
24684,The Walking Dead: Season One,Telltale Games,2014-10-14,PC,Adventure,0.0,0.03,0.0,0.01,0.03,False
24686,F-Zero: GP Legend,Nintendo,2004-09-20,GBA,Racing,0.11,0.04,0.0,0.0,0.16,False
24688,Field Commander,Sony Online Entertainment,2006-05-23,PSP,Strategy,0.14,0.0,0.0,0.01,0.16,False
24689,Mr. Driller 2,Namco,2005-04-10,GBA,Puzzle,0.0,0.0,0.15,0.0,0.16,False
24696,Burger Island,Destineer,2008-12-17,DS,Action,0.15,0.0,0.0,0.01,0.16,False
24697,Burger Island,Destineer,2008-12-17,Wii,Action,0.14,0.0,0.0,0.01,0.15,False
24698,Imagine: Ice Champions,Ubisoft,2009-02-25,DS,Sports,0.15,0.0,0.0,0.01,0.16,False
24699,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,Sega,2009-11-12,PSP,Sports,0.0,0.0,0.16,0.0,0.16,False
24700,Ener-G Horse Riders,Ubisoft,2008-10-21,DS,Sports,0.14,0.01,0.0,0.01,0.16,False
24701,"BCFX: The Black College Football Xperience, The Doug Williams Edition",Aspyr,2009-09-29,X360,Sports,0.15,0.0,0.0,0.01,0.16,False
24703,Dragon Ball: Origins 2,Namco Bandai,2010-06-22,DS,Action,0.05,0.02,0.08,0.01,0.16,False
24704,Dragon's Lair Trilogy,Destineer,2010-10-08,Wii,Adventure,0.15,0.0,0.0,0.01,0.16,False
24705,Dynasty Warriors 8: Empires,Tecmo Koei,2013-07-16,PS4,Action,0.06,0.07,0.03,0.02,0.18,False
24706,Dynasty Warriors 8: Empires,Tecmo Koei,2013-07-16,PS3,Action,0.0,0.0,0.09,0.0,0.09,False
24707,Dynasty Warriors 8: Empires,Tecmo Koei,2013-07-16,XOne,Action,0.04,0.02,0.0,0.01,0.07,False
24708,Dynasty Warriors 8: Empires,Tecmo Koei,2013-07-16,PSV,Action,0.0,0.0,0.02,0.0,0.02,False
24714,MTV Music Generator 2,Codemasters,2001-05-19,PS2,Misc,0.08,0.06,0.0,0.02,0.15,True
24719,Ultimate Spider-Man,Activision,2005-09-19,PS2,Action,0.6,0.02,0.0,0.1,0.72,True
24720,Ultimate Spider-Man,Activision,2005-09-19,XB,Action,0.26,0.11,0.0,0.02,0.39,False
24721,Ultimate Spider-Man,Activision,2005-09-19,GC,Action,0.29,0.07,0.0,0.01,0.37,False
24722,Ultimate Spider-Man,Activision,2005-09-19,GBA,Action,0.22,0.08,0.0,0.01,0.3,False
24723,Ultimate Spider-Man,Activision,2005-09-19,DS,Action,0.14,0.0,0.0,0.01,0.16,False
24725,Burnout 2: Point of Impact,Acclaim Entertainment,2003-04-09,PS2,Racing,0.42,0.32,0.0,0.11,0.85,True
24726,Burnout 2: Point of Impact,Acclaim Entertainment,2003-04-09,XB,Racing,0.18,0.05,0.0,0.01,0.24,False
24727,Burnout 2: Point of Impact,Acclaim Entertainment,2003-04-09,GC,Racing,0.12,0.03,0.0,0.0,0.15,False
24729,Paris-Dakar Rally,Acclaim Entertainment,2001-10-09,PS2,Racing,0.08,0.06,0.0,0.02,0.15,True
24731,Active Life Explorer,Namco Bandai,2010-10-19,Wii,Sports,0.14,0.0,0.0,0.01,0.15,False
24737,Atelier Iris: Eternal Mana,NIS America,2005-06-28,PS2,Role-Playing,0.08,0.06,0.0,0.02,0.15,True
24738,Blinx 2: Masters of Time & Space,Microsoft Game Studios,2004-11-16,XB,Platform,0.12,0.03,0.0,0.01,0.15,False
24740,Family Party: Fitness Fun,D3 Publisher,2010-09-21,Wii,Sports,0.14,0.0,0.0,0.01,0.15,False
24745,Dragon Ball Z: Harukanaru Densetsu (JP sales),Atari,2007-06-05,DS,Role-Playing,0.0,0.0,0.15,0.0,0.15,False
24746,WordJong,Destineer,2007-11-16,DS,Puzzle,0.13,0.01,0.0,0.01,0.16,False
24749,Arcade Zone,Activision,2009-09-08,Wii,Misc,0.14,0.0,0.0,0.01,0.16,False
24754,Scripps Spelling Bee,THQ,2010-09-28,DS,Simulation,0.15,0.0,0.0,0.01,0.16,False
24755,Bomberman,Konami,2006-09-12,NES,Puzzle,0.18,0.0,0.85,0.0,1.03,False
24756,Bomberman,Konami,2006-09-12,DS,Puzzle,0.1,0.02,0.03,0.01,0.16,False
24757,Bomberman,Konami,2006-09-12,PSP,Puzzle,0.14,0.0,0.0,0.01,0.15,False
24758,Bomberman,Konami,2006-09-12,Wii,Puzzle,0.0,0.0,0.01,0.0,0.01,False
24759,"Go, Diego, Go! Safari Rescue",2K Play,2007-11-05,DS,Adventure,0.15,0.01,0.0,0.01,0.17,False
24768,Knockout Kings 2003,EA Sports,2002-10-09,GC,Sports,0.12,0.03,0.0,0.0,0.15,False
24772,The Godfather: Blackhand Edition,Electronic Arts,2007-03-20,Wii,Adventure,0.14,0.0,0.0,0.01,0.16,False
24773,XGIII: Extreme G Racing,Acclaim Entertainment,2001-11-27,PS2,Racing,0.13,0.1,0.0,0.03,0.27,True
24774,XGIII: Extreme G Racing,Acclaim Entertainment,2001-11-27,GC,Racing,0.12,0.03,0.0,0.0,0.15,False
24778,Crush3D,Sega,2012-03-06,3DS,Platform,0.07,0.04,0.0,0.01,0.12,False
24781,Digimon World 4,Bandai,2005-06-02,PS2,Role-Playing,0.08,0.06,0.0,0.02,0.15,True
24782,Digimon World 4,Bandai,2005-06-02,GC,Role-Playing,0.07,0.02,0.0,0.0,0.09,False
24783,Digimon World 4,Bandai,2005-06-02,XB,Role-Playing,0.02,0.01,0.0,0.0,0.03,False
24784,Disney's Story Studio: Disney's Mulan,NewKidCo,1999-12-15,PS,Misc,0.09,0.06,0.0,0.01,0.15,False
24785,Home Run,Atari,1978-01-01,2600,Sports,0.14,0.01,0.0,0.0,0.15,False
24787,Pressure Cooker,Activision,1983-01-01,2600,Action,0.14,0.01,0.0,0.0,0.15,False
24788,Saturn Bomberman,Sega,1997-01-01,SAT,Puzzle,0.0,0.0,0.15,0.0,0.15,False
24789,Jikkyou Powerful Pro Yakyuu Portable,Konami,2006-04-01,PSP,Sports,0.0,0.0,0.15,0.0,0.15,False
24797,Infected,Majesco,2005-11-15,PSP,Shooter,0.14,0.0,0.0,0.01,0.16,False
24798,American Chopper,Activision,2004-12-03,PS2,Racing,0.35,0.01,0.0,0.06,0.42,True
24799,American Chopper,Activision,2004-12-03,XB,Racing,0.11,0.03,0.0,0.01,0.15,False
24810,Gunslingers,Valcon Games,2011-06-28,Wii,Shooter,0.08,0.06,0.0,0.02,0.16,False
24811,Kingdom Under Fire: Heroes,Microsoft,2005-09-20,XB,Strategy,0.11,0.03,0.0,0.01,0.15,False
24812,Cartoon Network Collection: Game Boy Advance Video Special Edition,Majesco,2005-03-01,GBA,Misc,0.11,0.04,0.0,0.0,0.15,False
24813,The Terminator: Dawn of Fate,Atari,2002-09-18,PS2,Action,0.2,0.16,0.0,0.05,0.41,True
24814,The Terminator: Dawn of Fate,Atari,2002-09-18,XB,Action,0.11,0.03,0.0,0.01,0.15,False
24822,Streak: Hoverboard Racing,GT Interactive,1998-10-31,PS,Racing,0.09,0.06,0.0,0.01,0.15,False
24824,Block Party,Activision,2008-11-11,Wii,Misc,0.14,0.0,0.0,0.01,0.16,False
24831,Soldier of Fortune: Payback,Activision,2007-11-14,X360,Shooter,0.18,0.01,0.0,0.01,0.2,False
24832,Soldier of Fortune: Payback,Activision,2007-11-14,PS3,Shooter,0.12,0.02,0.0,0.01,0.15,False
24833,Enthusia Professional Racing,Konami,2005-05-03,PS2,Racing,0.07,0.06,0.0,0.02,0.15,True
24840,Thor: God of Thunder,Sega,2011-05-03,Wii,Action,0.11,0.04,0.0,0.01,0.16,False
24841,Thor: God of Thunder,Sega,2011-05-03,PS3,Action,0.07,0.06,0.0,0.02,0.15,False
24842,Thor: God of Thunder,Sega,2011-05-03,X360,Action,0.09,0.04,0.0,0.01,0.15,False
24843,Thor: God of Thunder,Sega,2011-05-03,DS,Action,0.09,0.03,0.0,0.01,0.13,False
24844,Thor: God of Thunder,Sega,2011-05-03,3DS,Action,0.06,0.03,0.0,0.01,0.1,False
24847,Sonny with a Chance,Disney Interactive Studios,2010-03-16,DS,Action,0.12,0.02,0.0,0.01,0.15,False
24848,Get On Da Mic,Eidos Interactive,2004-10-05,PS2,Misc,0.07,0.06,0.0,0.02,0.15,True
24850,Psycho-Pass: Mandatory Happiness,NIS America,2016-09-13,PS4,Adventure,0.02,0.0,0.0,0.0,0.03,False
24851,Psycho-Pass: Mandatory Happiness,NIS America,2016-09-13,PSV,Adventure,0.0,0.01,0.01,0.0,0.02,False
24852,Project Sylpheed: Arc of Deception,Microsoft,2007-07-10,X360,Shooter,0.12,0.01,0.02,0.01,0.15,False
24853,Broken Sword 5: The Serpent's Curse,Revolution Software,2014-06-20,PS4,Adventure,0.0,0.06,0.0,0.01,0.06,False
24854,Broken Sword 5: The Serpent's Curse,Revolution Software,2014-06-20,XOne,Adventure,0.0,0.01,0.0,0.0,0.01,False
24855,Army Men: Sarge's War,Global Star Software,2004-08-21,GC,Shooter,0.12,0.03,0.0,0.0,0.15,False
24856,Army Men: Sarge's War,Global Star Software,2004-08-21,XB,Shooter,0.09,0.02,0.0,0.0,0.11,False
24857,Amagami,Kadokawa Shoten,2011-03-31,PSP,Adventure,0.0,0.0,0.15,0.0,0.15,False
24858,Amagami,Kadokawa Shoten,2011-03-31,PS2,Adventure,0.0,0.0,0.13,0.0,0.13,True
24859,Amagami,Kadokawa Shoten,2011-03-31,PSV,Adventure,0.0,0.0,0.04,0.0,0.04,False
24860,Jikkyou Powerful Pro Yakyuu 2009,Konami,2009-03-19,PS2,Sports,0.0,0.0,0.15,0.0,0.15,True
24861,Little League World Series Baseball 2009,Activision,2009-06-23,Wii,Sports,0.15,0.0,0.0,0.01,0.16,False
24862,Little League World Series Baseball 2009,Activision,2009-06-23,DS,Sports,0.13,0.0,0.0,0.01,0.14,False
24863,Bigfoot: Collision Course,Zoo Digital Publishing,2009-01-09,Wii,Racing,0.3,0.0,0.0,0.02,0.32,False
24864,Bigfoot: Collision Course,Zoo Digital Publishing,2009-01-09,DS,Racing,0.14,0.0,0.0,0.01,0.15,False
24866,Naruto Shippuden: Legends: Akatsuki Rising,Namco Bandai,2009-10-06,PSP,Fighting,0.14,0.0,0.0,0.01,0.15,False
24867,Brothers: A Tale of Two Sons,505 Games,2015-08-12,PS4,Adventure,0.03,0.08,0.0,0.02,0.13,False
24868,Brothers: A Tale of Two Sons,505 Games,2015-08-12,XOne,Adventure,0.03,0.01,0.0,0.0,0.04,False
24869,Frogger's Adventures: The Rescue,Konami,2003-10-31,PS2,Platform,0.16,0.12,0.0,0.04,0.32,True
24870,Frogger's Adventures: The Rescue,Konami,2003-10-31,GC,Platform,0.12,0.03,0.0,0.0,0.15,False
24873,Shin Megami Tensei: Strange Journey,Atlus,2010-03-23,DS,Role-Playing,0.14,0.0,0.14,0.01,0.29,False
24874,SpongeBob's Truth or Square,THQ,2009-10-26,DS,Action,0.08,0.07,0.0,0.01,0.16,False
24875,SpongeBob's Truth or Square,THQ,2009-10-26,X360,Action,0.03,0.04,0.0,0.0,0.07,False
24876,SpongeBob's Truth or Square,THQ,2009-10-26,PSP,Action,0.02,0.04,0.0,0.01,0.07,False
24877,The Secret Saturdays: Beasts of the 5th Sun,D3 Publisher,2009-10-20,PS2,Action,0.05,0.02,0.0,0.08,0.15,True
24878,The Secret Saturdays: Beasts of the 5th Sun,D3 Publisher,2009-10-20,Wii,Action,0.09,0.0,0.0,0.01,0.1,False
24879,The Secret Saturdays: Beasts of the 5th Sun,D3 Publisher,2009-10-20,PSP,Action,0.08,0.0,0.0,0.01,0.09,False
24880,The Secret Saturdays: Beasts of the 5th Sun,D3 Publisher,2009-10-20,DS,Action,0.08,0.0,0.0,0.01,0.08,False
24887,Arcana Heart,Atlus,2008-04-10,PS2,Fighting,0.06,0.05,0.04,0.02,0.16,True
24891,We Dance,Nordic Games,2011-09-02,Wii,Misc,0.0,0.17,0.0,0.02,0.19,False
24896,Battlestar Galactica,VU Games,2003-11-19,PS2,Shooter,0.08,0.06,0.0,0.02,0.16,True
24897,Battlestar Galactica,VU Games,2003-11-19,XB,Shooter,0.06,0.02,0.0,0.0,0.08,False
24899,.hack//G.U. Vol.1//Rebirth,Namco Bandai,2006-10-24,PS2,Role-Playing,0.0,0.0,0.17,0.0,0.17,True
24901,Kingdom Hearts: Birth by Sleep - Final Mix,Square Enix,2011-01-20,PSP,Role-Playing,0.0,0.0,0.16,0.0,0.16,False
24907,Godzilla Unleashed,Atari,2007-12-05,Wii,Fighting,0.15,0.0,0.0,0.01,0.16,False
24908,Toriko: Gourmet Monsters!,Namco Bandai Games,2012-12-13,3DS,Role-Playing,0.0,0.0,0.16,0.0,0.16,False
24909,Imagine: Music Fest,Ubisoft,2009-05-12,DS,Simulation,0.15,0.0,0.0,0.01,0.16,False
24910,The Incredible Hulk: The Pantheon Saga,Eidos Interactive,1997-02-28,PS,Action,0.09,0.06,0.0,0.01,0.16,False
24916,The Idolm@ster 2,Bandai,2011-10-27,PS3,Misc,0.0,0.0,0.16,0.0,0.16,False
24917,Bleach: Dark Souls,Sega,2008-10-07,DS,Fighting,0.12,0.02,0.0,0.01,0.15,False
24924,He-Man: Power of Grayskull,TDK Mediactive,2002-10-29,GBA,Action,0.11,0.04,0.0,0.0,0.16,False
24926,Rondo of Swords (US sales),Atlus,2008-04-15,DS,Role-Playing,0.16,0.0,0.0,0.0,0.16,False
24927,Polaris SnoCross,Vatical Entertainment,2000-08-29,PS,Racing,0.09,0.06,0.0,0.01,0.16,False
24928,Polaris SnoCross,Vatical Entertainment,2000-08-29,N64,Racing,0.05,0.01,0.0,0.0,0.06,False
24929,Wing Commander III: Heart of the Tiger,Electronic Arts,1996-03-28,PS,Action,0.09,0.06,0.0,0.01,0.16,False
24930,Mat Hoffman's Pro BMX 2,Activision,2002-08-13,PS2,Sports,0.23,0.18,0.0,0.06,0.46,True
24931,Mat Hoffman's Pro BMX 2,Activision,2002-08-13,XB,Sports,0.15,0.04,0.0,0.01,0.2,False
24932,Mat Hoffman's Pro BMX 2,Activision,2002-08-13,GBA,Sports,0.11,0.04,0.0,0.0,0.16,False
24933,Mat Hoffman's Pro BMX 2,Activision,2002-08-13,GC,Sports,0.03,0.01,0.0,0.0,0.04,False
24937,Batman: Arkham Origins Blackgate,Warner Bros. Interactive Entertainment,2014-04-01,PSV,Action,0.2,0.2,0.0,0.13,0.53,False
24938,Batman: Arkham Origins Blackgate,Warner Bros. Interactive Entertainment,2014-04-01,3DS,Action,0.16,0.09,0.0,0.02,0.27,False
24939,Lufia: Curse of the Sinistrals,Natsume,2010-10-12,DS,Role-Playing,0.12,0.0,0.03,0.01,0.16,False
24940,Muppet RaceMania,Midway Games,2000-10-03,PS,Racing,0.09,0.06,0.0,0.01,0.15,False
24941,Namco Museum Vol.5,Namco,1997-01-01,PS,Misc,0.02,0.01,0.12,0.01,0.15,False
24942,Courier Crisis,GT Interactive,1997-11-30,PS,Racing,0.09,0.06,0.0,0.01,0.15,False
24944,Chessmaster: The Art of Learning,Ubisoft,2007-10-23,DS,Misc,0.12,0.03,0.0,0.01,0.16,False
24945,Chessmaster: The Art of Learning,Ubisoft,2007-10-23,PSP,Misc,0.11,0.0,0.0,0.01,0.12,False
24947,Digimon Battle Spirit 2,Bandai,2003-09-24,GBA,Fighting,0.11,0.04,0.0,0.0,0.15,False
24948,Winning Post 3,KOEI,1998-02-26,PS,Racing,0.0,0.0,0.14,0.01,0.15,False
24949,Driven,BAM! Entertainment,2001-11-06,PS2,Racing,0.08,0.06,0.0,0.02,0.15,True
24950,Driven,BAM! Entertainment,2001-11-06,GC,Racing,0.06,0.02,0.0,0.0,0.08,False
24951,Driven,BAM! Entertainment,2001-11-06,GBA,Racing,0.02,0.01,0.0,0.0,0.03,False
24952,Space Camp,Activision,2009-05-26,DS,Action,0.14,0.0,0.0,0.01,0.16,False
24953,Space Camp,Activision,2009-05-26,Wii,Action,0.12,0.0,0.0,0.01,0.13,False
24957,Blitz: The League II,Midway Games,2008-10-13,PS3,Sports,0.11,0.03,0.0,0.02,0.16,False
24958,Blitz: The League II,Midway Games,2008-10-13,X360,Sports,0.08,0.01,0.0,0.01,0.1,False
24959,Tears to Tiara II: Heir of the Overlord,NIS America,2014-10-14,PS3,Role-Playing,0.07,0.02,0.06,0.01,0.15,False
24960,"Warhammer 40,000: Fire Warrior",THQ,2003-11-17,PS2,Shooter,0.08,0.06,0.0,0.02,0.15,True
24961,Bust-A-Move Bash!,Majesco,2007-04-17,Wii,Puzzle,0.13,0.01,0.0,0.01,0.16,False
24968,Samurai Warriors: Katana,KOEI,2008-01-16,Wii,Action,0.11,0.0,0.04,0.01,0.15,False
24969,MLB Power Pros 2008,2K Sports,2008-07-29,PS2,Sports,0.05,0.04,0.05,0.01,0.15,True
24970,MLB Power Pros 2008,2K Sports,2008-07-29,Wii,Sports,0.12,0.0,0.01,0.01,0.13,False
24971,MLB Power Pros 2008,2K Sports,2008-07-29,DS,Sports,0.05,0.0,0.0,0.0,0.06,False
24972,The Fairly Odd Parents: Clash with the Anti-World,THQ,2005-10-18,GBA,Adventure,0.11,0.04,0.0,0.0,0.15,False
24973,Warriors Orochi 3,Tecmo Koei,2014-09-02,PS3,Action,0.0,0.04,0.57,0.01,0.62,False
24974,Warriors Orochi 3,Tecmo Koei,2014-09-02,X360,Action,0.09,0.03,0.03,0.01,0.16,False
24975,Warriors Orochi 3,Tecmo Koei,2014-09-02,PS4,Action,0.04,0.05,0.04,0.02,0.15,False
24976,Warriors Orochi 3,Tecmo Koei,2014-09-02,PSP,Action,0.0,0.0,0.11,0.0,0.11,False
24977,Warriors Orochi 3,Tecmo Koei,2014-09-02,PSV,Action,0.0,0.0,0.07,0.0,0.07,False
24978,Warriors Orochi 3,Tecmo Koei,2014-09-02,XOne,Action,0.01,0.03,0.0,0.0,0.04,False
24979,Build-A-Bear Workshop: Welcome to Hugsville,Game Factory,2010-03-23,DS,Misc,0.14,0.0,0.0,0.01,0.15,False
24987,Felony 11-79,ASCII Entertainment,1997-08-31,PS,Racing,0.06,0.04,0.0,0.01,0.11,False
24988,Disney's The Lion King: Simba's Mighty Adventure,Activision,2000-12-22,PS,Action,0.08,0.06,0.0,0.01,0.15,False
24990,Bus Simulator 16,Astragon,2017-05-24,PC,Simulation,0.0,0.02,0.0,0.0,0.02,False
